_H:	|batch	|epoch	$train_mode	|trial	|tick	$trial_name	$obj	$rot	$output_name	%minus_cycles	%sse	%norm_err	%cos_err	%cos_err_prv	%cos_err_vs_prv	%V1h_cos_err	%V1h_cos_err_prv	%V1h_cos_err_vs_prv	%V2h_cos_err	%V2h_cos_err_prv	%V2h_cos_err_vs_prv	%Output_act_m	%ext_rew
_D:	0	10	"TRAIN"	13	13	"4_S+T+"	"01"	"156"	""	50	22.5998	0.0243056	0.764571	0.472044	0.292528	0.764571	0.472044	0.292528	0	0	0	0.864528	0
_D:	0	10	"TRAIN"	14	14	"4_S+T+"	"01"	"168"	""	50	25.9779	0.0299479	0.731102	0.368956	0.362146	0.731102	0.368956	0.362146	0	0	0	0.880515	0
_D:	0	10	"TRAIN"	15	15	"4_S+T+"	"01"	"180"	""	50	39.7761	0.0373264	0.625858	0.294391	0.331468	0.625858	0.294391	0.331468	0	0	0	0.889909	0
_D:	0	10	"TRAIN"	16	16	"4_S+T+"	"01"	"192"	""	50	24.8191	0.0290799	0.768305	0.389757	0.378548	0.768305	0.389757	0.378548	0	0	0	0.901927	0
_D:	0	10	"TRAIN"	17	17	"4_S+T+"	"01"	"204"	""	50	23.0935	0.0282118	0.790761	0.473124	0.317637	0.790761	0.473124	0.317637	0	0	0	0.894316	0
_D:	0	10	"TRAIN"	18	18	"4_S+T+"	"01"	"216"	""	50	20.5759	0.0243056	0.819311	0.497818	0.321493	0.819311	0.497818	0.321493	0	0	0	0.883975	0
_D:	0	10	"TRAIN"	19	19	"4_S+T+"	"01"	"228"	""	50	23.0983	0.0338542	0.813574	0.514837	0.298737	0.813574	0.514837	0.298737	0	0	0	0.866224	0
_D:	0	10	"TRAIN"	20	20	"4_S+T+"	"01"	"240"	""	50	20.359	0.0247396	0.833533	0.543485	0.290048	0.833533	0.543485	0.290048	0	0	0	0.843495	0
_D:	0	10	"TRAIN"	21	21	"4_S+T+"	"01"	"252"	""	50	24.5729	0.0256076	0.762678	0.544987	0.217691	0.762678	0.544987	0.217691	0	0	0	0.798836	0
_D:	0	10	"TRAIN"	22	22	"4_S+T+"	"01"	"264"	""	50	24.1836	0.031684	0.790371	0.519413	0.270958	0.790371	0.519413	0.270958	0	0	0	0.812497	0
_D:	0	10	"TRAIN"	23	23	"4_S+T+"	"01"	"276"	""	50	23.943	0.0260417	0.7658	0.494276	0.271524	0.7658	0.494276	0.271524	0	0	0	0.883577	0
_D:	0	10	"TRAIN"	24	24	"4_S+T+"	"01"	"288"	""	50	29.6693	0.0334201	0.682489	0.454686	0.227802	0.682489	0.454686	0.227802	0	0	0	0.891011	0
_D:	0	10	"TRAIN"	25	25	"4_S+T+"	"01"	"300"	""	50	32.2719	0.0373264	0.690831	0.371969	0.318862	0.690831	0.371969	0.318862	0	0	0	0.867723	0
_D:	0	10	"TRAIN"	26	26	"4_S+T+"	"01"	"312"	""	50	23.5095	0.0264757	0.745454	0.471879	0.273575	0.745454	0.471879	0.273575	0	0	0	0.811187	0
_D:	0	10	"TRAIN"	27	27	"4_S+T+"	"01"	"324"	""	50	27.1615	0.0325521	0.749098	0.445884	0.303214	0.749098	0.445884	0.303214	0	0	0	0.81413	0
_D:	0	10	"TRAIN"	28	28	"4_S+T+"	"01"	"336"	""	50	27.8981	0.0273438	0.698857	0.522788	0.176069	0.698857	0.522788	0.176069	0	0	0	0.791526	0
_D:	0	10	"TRAIN"	29	29	"4_S+T+"	"01"	"348"	""	50	30.5036	0.0277778	0.68407	0.325438	0.358632	0.68407	0.325438	0.358632	0	0	0	0.831873	0
_D:	0	10	"TRAIN"	30	30	"4_S+T+"	"01"	"000"	""	50	30.6469	0.03125	0.668713	0.350769	0.317944	0.668713	0.350769	0.317944	0	0	0	0.888106	0
_D:	0	11	"TRAIN"	1	1	"4_S+T+"	"02"	"012"	""	50	0	0	0	0	0	0.668713	0.350769	0.317944	0	0	0	1.75429e-09	0
_D:	0	11	"TRAIN"	2	2	"4_S+T+"	"02"	"024"	""	50	39.228	0.0386285	0.577806	0.13411	0.443697	0.577806	0.13411	0.443697	0	0	0	0.0237049	0
_D:	0	11	"TRAIN"	3	3	"4_S+T+"	"02"	"036"	""	50	28.9314	0.0299479	0.676942	0.409513	0.267429	0.676942	0.409513	0.267429	0	0	0	0.016258	0
_D:	0	11	"TRAIN"	4	4	"4_S+T+"	"02"	"048"	""	50	28.2771	0.0277778	0.6446	0.284951	0.359649	0.6446	0.284951	0.359649	0	0	0	0.0142281	0
_D:	0	11	"TRAIN"	5	5	"4_S+T+"	"02"	"060"	""	50	22.0005	0.0225694	0.651761	0.385531	0.26623	0.651761	0.385531	0.26623	0	0	0	0.00819438	0
_D:	0	11	"TRAIN"	6	6	"4_S+T+"	"02"	"072"	""	50	21.6571	0.0199653	0.623304	0.617755	0.00554842	0.623304	0.617755	0.00554842	0	0	0	0.0151986	0
_D:	0	11	"TRAIN"	7	7	"4_S+T+"	"02"	"084"	""	50	22.328	0.0177951	0.59931	0.384368	0.214942	0.59931	0.384368	0.214942	0	0	0	0.0365705	0
_D:	0	11	"TRAIN"	8	8	"4_S+T+"	"02"	"096"	""	50	29.0754	0.0243056	0.571535	0.41235	0.159185	0.571535	0.41235	0.159185	0	0	0	0.040848	0
_D:	0	11	"TRAIN"	9	9	"4_S+T+"	"02"	"108"	""	50	37.5054	0.0351562	0.490917	0.441348	0.0495686	0.490917	0.441348	0.0495686	0	0	0	0.0686473	0
_D:	0	11	"TRAIN"	10	10	"4_S+T+"	"02"	"120"	""	50	43.9049	0.0407986	0.532414	0.450399	0.0820153	0.532414	0.450399	0.0820153	0	0	0	0.0506363	0
_D:	0	11	"TRAIN"	11	11	"4_S+T+"	"02"	"132"	""	50	39.398	0.0360243	0.638861	0.574813	0.0640476	0.638861	0.574813	0.0640476	0	0	0	0.784553	0
_D:	0	11	"TRAIN"	12	12	"4_S+T+"	"02"	"144"	""	50	40.3614	0.0403646	0.657336	0.706306	-0.04897	0.657336	0.706306	-0.04897	0	0	0	0.853039	0
_D:	0	11	"TRAIN"	13	13	"4_S+T+"	"02"	"156"	""	50	39.5507	0.0416667	0.664314	0.714002	-0.0496878	0.664314	0.714002	-0.0496878	0	0	0	0.867916	0
_D:	0	11	"TRAIN"	14	14	"4_S+T+"	"02"	"168"	""	50	37.2071	0.0351562	0.673734	0.718208	-0.0444742	0.673734	0.718208	-0.0444742	0	0	0	0.862083	0
_D:	0	11	"TRAIN"	15	15	"4_S+T+"	"02"	"180"	""	50	34.9094	0.0351562	0.678156	0.673158	0.00499833	0.678156	0.673158	0.00499833	0	0	0	0.859777	0
_D:	0	11	"TRAIN"	16	16	"4_S+T+"	"02"	"192"	""	50	31.2313	0.0334201	0.704329	0.522601	0.181728	0.704329	0.522601	0.181728	0	0	0	0.851433	0
_D:	0	11	"TRAIN"	17	17	"4_S+T+"	"02"	"204"	""	50	28.0799	0.0325521	0.720528	0.47242	0.248108	0.720528	0.47242	0.248108	0	0	0	0.819174	0
_D:	0	11	"TRAIN"	18	18	"4_S+T+"	"02"	"216"	""	50	23.6907	0.0251736	0.724879	0.413058	0.311821	0.724879	0.413058	0.311821	0	0	0	0.323969	0
_D:	0	11	"TRAIN"	19	19	"4_S+T+"	"02"	"228"	""	50	19.8635	0.0177951	0.735817	0.287953	0.447863	0.735817	0.287953	0.447863	0	0	0	0.014997	0
_D:	0	11	"TRAIN"	20	20	"4_S+T+"	"02"	"240"	""	50	18.6157	0.0203993	0.705689	0.432587	0.273102	0.705689	0.432587	0.273102	0	0	0	0.00844528	0
_D:	0	11	"TRAIN"	21	21	"4_S+T+"	"02"	"252"	""	50	19.6021	0.0208333	0.668984	0.635684	0.0333001	0.668984	0.635684	0.0333001	0	0	0	0.00325718	0
_D:	0	11	"TRAIN"	22	22	"4_S+T+"	"02"	"264"	""	50	21.8526	0.0190972	0.605258	0.414216	0.191042	0.605258	0.414216	0.191042	0	0	0	0.00848549	0
_D:	0	11	"TRAIN"	23	23	"4_S+T+"	"02"	"276"	""	50	26.9601	0.0238715	0.559269	0.405986	0.153283	0.559269	0.405986	0.153283	0	0	0	0.0224186	0
_D:	0	11	"TRAIN"	24	24	"4_S+T+"	"02"	"288"	""	50	26.0864	0.0247396	0.674163	0.444774	0.229388	0.674163	0.444774	0.229388	0	0	0	0.0424408	0
_D:	0	11	"TRAIN"	25	25	"4_S+T+"	"02"	"300"	""	50	31.1487	0.0299479	0.638266	0.471832	0.166434	0.638266	0.471832	0.166434	0	0	0	0.647557	0
_D:	0	11	"TRAIN"	26	26	"4_S+T+"	"02"	"312"	""	50	33.9945	0.0351562	0.666058	0.584028	0.0820296	0.666058	0.584028	0.0820296	0	0	0	0.733392	0
_D:	0	11	"TRAIN"	27	27	"4_S+T+"	"02"	"324"	""	50	35.4219	0.0325521	0.686894	0.634723	0.052171	0.686894	0.634723	0.052171	0	0	0	0.846417	0
_D:	0	11	"TRAIN"	28	28	"4_S+T+"	"02"	"336"	""	50	33.6291	0.0360243	0.704711	0.713425	-0.0087142	0.704711	0.713425	-0.0087142	0	0	0	0.871626	0
_D:	0	11	"TRAIN"	29	29	"4_S+T+"	"02"	"348"	""	50	33.0979	0.0321181	0.692742	0.720525	-0.0277828	0.692742	0.720525	-0.0277828	0	0	0	0.872789	0
_D:	0	11	"TRAIN"	30	30	"4_S+T+"	"02"	"000"	""	50	31.8834	0.031684	0.682858	0.643252	0.0396064	0.682858	0.643252	0.0396064	0	0	0	0.879382	0
_D:	0	12	"TRAIN"	1	1	"4_S+T+"	"03"	"012"	""	50	0	0	0	0	0	0.682858	0.643252	0.0396064	0	0	0	0	0
_D:	0	12	"TRAIN"	2	2	"4_S+T+"	"03"	"024"	""	50	36.3779	0.0351562	0.565475	0.352888	0.212587	0.565475	0.352888	0.212587	0	0	0	0.0139961	0
_D:	0	12	"TRAIN"	3	3	"4_S+T+"	"03"	"036"	""	50	29.7558	0.0260417	0.648007	0.536225	0.111782	0.648007	0.536225	0.111782	0	0	0	0.0919347	0
_D:	0	12	"TRAIN"	4	4	"4_S+T+"	"03"	"048"	""	50	28.0733	0.0299479	0.697434	0.614367	0.0830675	0.697434	0.614367	0.0830675	0	0	0	0.459443	0
_D:	0	12	"TRAIN"	5	5	"4_S+T+"	"03"	"060"	""	50	24.2887	0.0342882	0.77875	0.533082	0.245668	0.77875	0.533082	0.245668	0	0	0	0.767525	0
_D:	0	12	"TRAIN"	6	6	"4_S+T+"	"03"	"072"	""	50	23.2252	0.0325521	0.792084	0.542407	0.249677	0.792084	0.542407	0.249677	0	0	0	0.717078	0
_D:	0	12	"TRAIN"	7	7	"4_S+T+"	"03"	"084"	""	50	29.6461	0.03125	0.71296	0.53827	0.17469	0.71296	0.53827	0.17469	0	0	0	0.703106	0
_D:	0	12	"TRAIN"	8	8	"4_S+T+"	"03"	"096"	""	50	32.766	0.0342882	0.669138	0.530652	0.138486	0.669138	0.530652	0.138486	0	0	0	0.693165	0
_D:	0	12	"TRAIN"	9	9	"4_S+T+"	"03"	"108"	""	50	36.5635	0.031684	0.606259	0.488921	0.117338	0.606259	0.488921	0.117338	0	0	0	0.719734	0
_D:	0	12	"TRAIN"	10	10	"4_S+T+"	"03"	"120"	""	50	28.521	0.0334201	0.683776	0.463478	0.220298	0.683776	0.463478	0.220298	0	0	0	0.767676	0
_D:	0	12	"TRAIN"	11	11	"4_S+T+"	"03"	"132"	""	50	21.0441	0.031684	0.765385	0.483814	0.28157	0.765385	0.483814	0.28157	0	0	0	0.816433	0
_D:	0	12	"TRAIN"	12	12	"4_S+T+"	"03"	"144"	""	50	20.0286	0.0303819	0.785635	0.422568	0.363067	0.785635	0.422568	0.363067	0	0	0	0.852596	0
_D:	0	12	"TRAIN"	13	13	"4_S+T+"	"03"	"156"	""	50	16.029	0.0295139	0.823615	0.432536	0.391079	0.823615	0.432536	0.391079	0	0	0	0.861658	0
_D:	0	12	"TRAIN"	14	14	"4_S+T+"	"03"	"168"	""	50	15.4408	0.0217014	0.807582	0.621974	0.185609	0.807582	0.621974	0.185609	0	0	0	0.862264	0
_D:	0	12	"TRAIN"	15	15	"4_S+T+"	"03"	"180"	""	50	22.0805	0.0299479	0.722937	0.414328	0.308609	0.722937	0.414328	0.308609	0	0	0	0.862403	0
_D:	0	12	"TRAIN"	16	16	"4_S+T+"	"03"	"192"	""	50	24.357	0.0282118	0.690921	0.374305	0.316616	0.690921	0.374305	0.316616	0	0	0	0.831772	0
_D:	0	12	"TRAIN"	17	17	"4_S+T+"	"03"	"204"	""	50	29.0694	0.0269097	0.603609	0.456463	0.147145	0.603609	0.456463	0.147145	0	0	0	0.557831	0
_D:	0	12	"TRAIN"	18	18	"4_S+T+"	"03"	"216"	""	50	31.1032	0.0299479	0.615563	0.590204	0.0253591	0.615563	0.590204	0.0253591	0	0	0	0.633254	0
_D:	0	12	"TRAIN"	19	19	"4_S+T+"	"03"	"228"	""	50	27.499	0.0325521	0.719725	0.656894	0.0628312	0.719725	0.656894	0.0628312	0	0	0	0.652138	0
_D:	0	12	"TRAIN"	20	20	"4_S+T+"	"03"	"240"	""	50	28.6682	0.03125	0.722063	0.576856	0.145206	0.722063	0.576856	0.145206	0	0	0	0.759452	0
_D:	0	12	"TRAIN"	21	21	"4_S+T+"	"03"	"252"	""	50	29.2818	0.0325521	0.710712	0.547501	0.163211	0.710712	0.547501	0.163211	0	0	0	0.797322	0
_D:	0	12	"TRAIN"	22	22	"4_S+T+"	"03"	"264"	""	50	31.1456	0.0295139	0.682764	0.550936	0.131828	0.682764	0.550936	0.131828	0	0	0	0.783561	0
_D:	0	12	"TRAIN"	23	23	"4_S+T+"	"03"	"276"	""	50	35.6967	0.0286458	0.608133	0.562971	0.045162	0.608133	0.562971	0.045162	0	0	0	0.761273	0
_D:	0	12	"TRAIN"	24	24	"4_S+T+"	"03"	"288"	""	50	33.7441	0.0290799	0.626739	0.486167	0.140572	0.626739	0.486167	0.140572	0	0	0	0.781135	0
_D:	0	12	"TRAIN"	25	25	"4_S+T+"	"03"	"300"	""	50	27.4634	0.0238715	0.674825	0.480472	0.194353	0.674825	0.480472	0.194353	0	0	0	0.788193	0
_D:	0	12	"TRAIN"	26	26	"4_S+T+"	"03"	"312"	""	50	23.3786	0.0256076	0.69288	0.516611	0.176269	0.69288	0.516611	0.176269	0	0	0	0.814679	0
_D:	0	12	"TRAIN"	27	27	"4_S+T+"	"03"	"324"	""	50	19.6339	0.0230035	0.76264	0.473809	0.288832	0.76264	0.473809	0.288832	0	0	0	0.828041	0
_D:	0	12	"TRAIN"	28	28	"4_S+T+"	"03"	"336"	""	50	15.3252	0.0217014	0.799085	0.469069	0.330016	0.799085	0.469069	0.330016	0	0	0	0.804053	0
_D:	0	12	"TRAIN"	29	29	"4_S+T+"	"03"	"348"	""	50	17.4044	0.0234375	0.746475	0.595513	0.150961	0.746475	0.595513	0.150961	0	0	0	0.79911	0
_D:	0	12	"TRAIN"	30	30	"4_S+T+"	"03"	"000"	""	50	21.86	0.0234375	0.658393	0.397431	0.260962	0.658393	0.397431	0.260962	0	0	0	0.802881	0
_D:	0	13	"TRAIN"	1	1	"4_S+T+"	"01"	"012"	""	50	0	0	0	0	0	0.658393	0.397431	0.260962	0	0	0	0	0
_D:	0	13	"TRAIN"	2	2	"4_S+T+"	"01"	"024"	""	50	40.7907	0.0429688	0.586998	0.164768	0.422231	0.586998	0.164768	0.422231	0	0	0	0.675653	0
_D:	0	13	"TRAIN"	3	3	"4_S+T+"	"01"	"036"	""	50	29.2168	0.0377604	0.773518	0.502445	0.271073	0.773518	0.502445	0.271073	0	0	0	0.87154	0
_D:	0	13	"TRAIN"	4	4	"4_S+T+"	"01"	"048"	""	50	27.1567	0.0338542	0.774703	0.551754	0.222949	0.774703	0.551754	0.222949	0	0	0	0.854747	0
_D:	0	13	"TRAIN"	5	5	"4_S+T+"	"01"	"060"	""	50	22.3865	0.0351562	0.822108	0.527911	0.294197	0.822108	0.527911	0.294197	0	0	0	0.85175	0
_D:	0	13	"TRAIN"	6	6	"4_S+T+"	"01"	"072"	""	50	24.4903	0.0277778	0.799493	0.533387	0.266106	0.799493	0.533387	0.266106	0	0	0	0.841903	0
_D:	0	13	"TRAIN"	7	7	"4_S+T+"	"01"	"084"	""	50	20.4559	0.0269097	0.832146	0.489256	0.342889	0.832146	0.489256	0.342889	0	0	0	0.803434	0
_D:	0	13	"TRAIN"	8	8	"4_S+T+"	"01"	"096"	""	50	24.7096	0.0282118	0.772394	0.499317	0.273077	0.772394	0.499317	0.273077	0	0	0	0.806956	0
_D:	0	13	"TRAIN"	9	9	"4_S+T+"	"01"	"108"	""	50	29.1097	0.0303819	0.725717	0.425827	0.299891	0.725717	0.425827	0.299891	0	0	0	0.81272	0
_D:	0	13	"TRAIN"	10	10	"4_S+T+"	"01"	"120"	""	50	32.5649	0.0377604	0.687593	0.302907	0.384686	0.687593	0.302907	0.384686	0	0	0	0.817694	0
_D:	0	13	"TRAIN"	11	11	"4_S+T+"	"01"	"132"	""	50	25.1085	0.0303819	0.754013	0.415827	0.338186	0.754013	0.415827	0.338186	0	0	0	0.812434	0
_D:	0	13	"TRAIN"	12	12	"4_S+T+"	"01"	"144"	""	50	22.2458	0.0299479	0.7718	0.421278	0.350522	0.7718	0.421278	0.350522	0	0	0	0.820224	0
_D:	0	13	"TRAIN"	13	13	"4_S+T+"	"01"	"156"	""	50	22.8222	0.0243056	0.75612	0.472044	0.284077	0.75612	0.472044	0.284077	0	0	0	0.847516	0
_D:	0	13	"TRAIN"	14	14	"4_S+T+"	"01"	"168"	""	50	23.6089	0.0277778	0.764249	0.368956	0.395293	0.764249	0.368956	0.395293	0	0	0	0.844126	0
_D:	0	13	"TRAIN"	15	15	"4_S+T+"	"01"	"180"	""	50	34.5914	0.0425347	0.684112	0.294391	0.389722	0.684112	0.294391	0.389722	0	0	0	0.839755	0
_D:	0	13	"TRAIN"	16	16	"4_S+T+"	"01"	"192"	""	50	31.6161	0.0325521	0.708618	0.389757	0.318861	0.708618	0.389757	0.318861	0	0	0	0.850422	0
_D:	0	13	"TRAIN"	17	17	"4_S+T+"	"01"	"204"	""	50	26.3456	0.0290799	0.756395	0.473124	0.28327	0.756395	0.473124	0.28327	0	0	0	0.827035	0
_D:	0	13	"TRAIN"	18	18	"4_S+T+"	"01"	"216"	""	50	29.0228	0.0303819	0.74487	0.497818	0.247052	0.74487	0.497818	0.247052	0	0	0	0.832961	0
_D:	0	13	"TRAIN"	19	19	"4_S+T+"	"01"	"228"	""	50	22.9726	0.0325521	0.795794	0.514837	0.280958	0.795794	0.514837	0.280958	0	0	0	0.830774	0
_D:	0	13	"TRAIN"	20	20	"4_S+T+"	"01"	"240"	""	50	14.868	0.0217014	0.868235	0.543485	0.32475	0.868235	0.543485	0.32475	0	0	0	0.83822	0
_D:	0	13	"TRAIN"	21	21	"4_S+T+"	"01"	"252"	""	50	19.7469	0.0256076	0.806193	0.544987	0.261206	0.806193	0.544987	0.261206	0	0	0	0.769949	0
_D:	0	13	"TRAIN"	22	22	"4_S+T+"	"01"	"264"	""	50	19.9142	0.0251736	0.820685	0.519413	0.301273	0.820685	0.519413	0.301273	0	0	0	0.816692	0
_D:	0	13	"TRAIN"	23	23	"4_S+T+"	"01"	"276"	""	50	22.3381	0.0282118	0.782992	0.494276	0.288716	0.782992	0.494276	0.288716	0	0	0	0.868006	0
_D:	0	13	"TRAIN"	24	24	"4_S+T+"	"01"	"288"	""	50	28.8724	0.0325521	0.71984	0.454686	0.265154	0.71984	0.454686	0.265154	0	0	0	0.858216	0
_D:	0	13	"TRAIN"	25	25	"4_S+T+"	"01"	"300"	""	50	30.316	0.0338542	0.687376	0.371969	0.315407	0.687376	0.371969	0.315407	0	0	0	0.855544	0
_D:	0	13	"TRAIN"	26	26	"4_S+T+"	"01"	"312"	""	50	23.2118	0.0273438	0.745944	0.471879	0.274065	0.745944	0.471879	0.274065	0	0	0	0.816804	0
_D:	0	13	"TRAIN"	27	27	"4_S+T+"	"01"	"324"	""	50	19.4045	0.0273438	0.80795	0.445884	0.362066	0.80795	0.445884	0.362066	0	0	0	0.844704	0
_D:	0	13	"TRAIN"	28	28	"4_S+T+"	"01"	"336"	""	50	19.6164	0.0225694	0.785987	0.522788	0.263199	0.785987	0.522788	0.263199	0	0	0	0.824233	0
_D:	0	13	"TRAIN"	29	29	"4_S+T+"	"01"	"348"	""	50	20.0863	0.0243056	0.813628	0.325438	0.488189	0.813628	0.325438	0.488189	0	0	0	0.846132	0
_D:	0	13	"TRAIN"	30	30	"4_S+T+"	"01"	"000"	""	50	26.7918	0.0329861	0.731197	0.350769	0.380428	0.731197	0.350769	0.380428	0	0	0	0.858103	0
_D:	0	14	"TRAIN"	1	1	"4_S+T+"	"02"	"012"	""	50	0	0	0	0	0	0.731197	0.350769	0.380428	0	0	0	0.0041257	0
_D:	0	14	"TRAIN"	2	2	"4_S+T+"	"02"	"024"	""	50	29.4527	0.03125	0.679814	0.13411	0.545705	0.679814	0.13411	0.545705	0	0	0	0.805633	0
_D:	0	14	"TRAIN"	3	3	"4_S+T+"	"02"	"036"	""	50	27.3109	0.0286458	0.652689	0.409513	0.243176	0.652689	0.409513	0.243176	0	0	0	0.799635	0
_D:	0	14	"TRAIN"	4	4	"4_S+T+"	"02"	"048"	""	50	30.6556	0.0303819	0.586075	0.284951	0.301123	0.586075	0.284951	0.301123	0	0	0	0.76152	0
_D:	0	14	"TRAIN"	5	5	"4_S+T+"	"02"	"060"	""	50	16.6001	0.0203993	0.716235	0.385531	0.330704	0.716235	0.385531	0.330704	0	0	0	0.709627	0
_D:	0	14	"TRAIN"	6	6	"4_S+T+"	"02"	"072"	""	50	14.331	0.015191	0.738131	0.617755	0.120376	0.738131	0.617755	0.120376	0	0	0	0.645186	0
_D:	0	14	"TRAIN"	7	7	"4_S+T+"	"02"	"084"	""	50	15.1706	0.0147569	0.706117	0.384368	0.32175	0.706117	0.384368	0.32175	0	0	0	0.61117	0
_D:	0	14	"TRAIN"	8	8	"4_S+T+"	"02"	"096"	""	50	20.0495	0.0208333	0.660161	0.41235	0.247811	0.660161	0.41235	0.247811	0	0	0	0.637603	0
_D:	0	14	"TRAIN"	9	9	"4_S+T+"	"02"	"108"	""	50	21.4253	0.0256076	0.703623	0.441348	0.262274	0.703623	0.441348	0.262274	0	0	0	0.775583	0
_D:	0	14	"TRAIN"	10	10	"4_S+T+"	"02"	"120"	""	50	23.836	0.0338542	0.789159	0.450399	0.33876	0.789159	0.450399	0.33876	0	0	0	0.824155	0
_D:	0	14	"TRAIN"	11	11	"4_S+T+"	"02"	"132"	""	50	22.388	0.0273438	0.804083	0.574813	0.22927	0.804083	0.574813	0.22927	0	0	0	0.876871	0
_D:	0	14	"TRAIN"	12	12	"4_S+T+"	"02"	"144"	""	50	23.9942	0.031684	0.781363	0.706306	0.0750577	0.781363	0.706306	0.0750577	0	0	0	0.889919	0
_D:	0	14	"TRAIN"	13	13	"4_S+T+"	"02"	"156"	""	50	26.306	0.0269097	0.758087	0.714002	0.0440846	0.758087	0.714002	0.0440846	0	0	0	0.893421	0
_D:	0	14	"TRAIN"	14	14	"4_S+T+"	"02"	"168"	""	50	25.1411	0.0273438	0.757587	0.718208	0.0393789	0.757587	0.718208	0.0393789	0	0	0	0.892682	0
_D:	0	14	"TRAIN"	15	15	"4_S+T+"	"02"	"180"	""	50	25.5142	0.0277778	0.73725	0.673158	0.0640925	0.73725	0.673158	0.0640925	0	0	0	0.894755	0
_D:	0	14	"TRAIN"	16	16	"4_S+T+"	"02"	"192"	""	50	28.0376	0.031684	0.720229	0.522601	0.197629	0.720229	0.522601	0.197629	0	0	0	0.881752	0
_D:	0	14	"TRAIN"	17	17	"4_S+T+"	"02"	"204"	""	50	27.1619	0.0321181	0.704181	0.47242	0.231761	0.704181	0.47242	0.231761	0	0	0	0.815809	0
_D:	0	14	"TRAIN"	18	18	"4_S+T+"	"02"	"216"	""	50	28.5138	0.0282118	0.630612	0.413058	0.217554	0.630612	0.413058	0.217554	0	0	0	0.808881	0
_D:	0	14	"TRAIN"	19	19	"4_S+T+"	"02"	"228"	""	50	27.2388	0.0290799	0.586321	0.287953	0.298368	0.586321	0.287953	0.298368	0	0	0	0.732717	0
_D:	0	14	"TRAIN"	20	20	"4_S+T+"	"02"	"240"	""	50	16.7112	0.0217014	0.719912	0.432587	0.287324	0.719912	0.432587	0.287324	0	0	0	0.667139	0
_D:	0	14	"TRAIN"	21	21	"4_S+T+"	"02"	"252"	""	50	13.2724	0.0186632	0.771398	0.635684	0.135714	0.771398	0.635684	0.135714	0	0	0	0.535054	0
_D:	0	14	"TRAIN"	22	22	"4_S+T+"	"02"	"264"	""	50	17.7004	0.0147569	0.644606	0.414216	0.230391	0.644606	0.414216	0.230391	0	0	0	0.701593	0
_D:	0	14	"TRAIN"	23	23	"4_S+T+"	"02"	"276"	""	50	22.6492	0.0182292	0.58492	0.405986	0.178934	0.58492	0.405986	0.178934	0	0	0	0.753792	0
_D:	0	14	"TRAIN"	24	24	"4_S+T+"	"02"	"288"	""	50	20.445	0.0230035	0.717539	0.444774	0.272765	0.717539	0.444774	0.272765	0	0	0	0.806001	0
_D:	0	14	"TRAIN"	25	25	"4_S+T+"	"02"	"300"	""	50	24.7966	0.0303819	0.705963	0.471832	0.234131	0.705963	0.471832	0.234131	0	0	0	0.84231	0
_D:	0	14	"TRAIN"	26	26	"4_S+T+"	"02"	"312"	""	50	21.4474	0.0334201	0.798516	0.584028	0.214488	0.798516	0.584028	0.214488	0	0	0	0.8662	0
_D:	0	14	"TRAIN"	27	27	"4_S+T+"	"02"	"324"	""	50	19.3631	0.0243056	0.826694	0.634723	0.19197	0.826694	0.634723	0.19197	0	0	0	0.885246	0
_D:	0	14	"TRAIN"	28	28	"4_S+T+"	"02"	"336"	""	50	20.7192	0.0212674	0.810613	0.713425	0.0971877	0.810613	0.713425	0.0971877	0	0	0	0.895629	0
_D:	0	14	"TRAIN"	29	29	"4_S+T+"	"02"	"348"	""	50	20.4378	0.0286458	0.808143	0.720525	0.0876181	0.808143	0.720525	0.0876181	0	0	0	0.893273	0
_D:	0	14	"TRAIN"	30	30	"4_S+T+"	"02"	"000"	""	50	23.8197	0.0303819	0.755007	0.643252	0.111755	0.755007	0.643252	0.111755	0	0	0	0.897825	0
_D:	0	15	"TRAIN"	1	1	"4_S+T+"	"04"	"012"	""	50	0	0	0	0	0	0.755007	0.643252	0.111755	0	0	0	4.5122e-06	0
_D:	0	15	"TRAIN"	2	2	"4_S+T+"	"04"	"024"	""	50	22.1854	0.0217014	0.716842	0.163653	0.55319	0.716842	0.163653	0.55319	0	0	0	0.0407009	0
_D:	0	15	"TRAIN"	3	3	"4_S+T+"	"04"	"036"	""	50	11.2808	0.0125868	0.847826	0.626966	0.22086	0.847826	0.626966	0.22086	0	0	0	0.606914	0
_D:	0	15	"TRAIN"	4	4	"4_S+T+"	"04"	"048"	""	50	15.6416	0.0143229	0.782108	0.537771	0.244337	0.782108	0.537771	0.244337	0	0	0	0.632092	0
_D:	0	15	"TRAIN"	5	5	"4_S+T+"	"04"	"060"	""	50	15.1019	0.016059	0.789377	0.553807	0.235569	0.789377	0.553807	0.235569	0	0	0	0.699443	0
_D:	0	15	"TRAIN"	6	6	"4_S+T+"	"04"	"072"	""	50	17.094	0.0182292	0.704195	0.474658	0.229538	0.704195	0.474658	0.229538	0	0	0	0.762724	0
_D:	0	15	"TRAIN"	7	7	"4_S+T+"	"04"	"084"	""	50	22.4103	0.015625	0.648283	0.463352	0.184931	0.648283	0.463352	0.184931	0	0	0	0.786422	0
